img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean
169,R6,34.91621399,32.02515793,09-12-2025,0.16672897338867188,0.86420155,0.04305605,0.86718,0.86420155,1.0309049,3.611814
169,G6,34.91621399,32.02515793,09-12-2025,0.16672897338867188,0.8330874,0.035785533,0.8332933,0.8330874,1.0290157,3.6049786
169,R11,34.91621399,32.02515793,09-12-2025,0.16672897338867188,0.83989906,0.04049335,0.84734976,0.83989906,0.9960401,3.4856732
169,G11,34.91621399,32.02515793,09-12-2025,0.16672897338867188,0.82842666,0.04659572,0.83819544,0.82842666,1.0013441,3.5048633
169,C1,34.91621399,32.02515793,09-12-2025,0.16672897338867188,0.8707536,0.044285316,0.88133967,0.8707536,1.0049698,3.5179806
169,C6,34.91621399,32.02515793,09-12-2025,0.16672897338867188,0.82655036,0.045292877,0.82480776,0.82655036,1.0351179,3.6270564
173,R1,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.85905385,0.0420998,0.8661599,0.85905385,1.0310283,3.6122606
173,G1,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.8347206,0.039071117,0.83255225,0.8347206,1.046549,3.6684146
173,R6,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.85672736,0.04424134,0.86281526,0.85672736,1.0416199,3.650581
173,G6,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.8285041,0.03561803,0.8279971,0.8285041,1.0325239,3.6176717
173,R11,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.8724925,0.043797545,0.8818337,0.8724925,0.9985096,3.4946077
173,G11,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.8346773,0.05489754,0.8477539,0.8346773,0.99456567,3.4803386
173,C1,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.86999613,0.053058986,0.8839328,0.86999613,1.0201458,3.5728872
173,C6,34.91621399,32.02516556,09-12-2025,0.16884994506835938,0.8292651,0.04179865,0.8271962,0.8292651,1.0226965,3.582116
174,R1,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.85702324,0.04309552,0.8642835,0.85702324,1.0155818,3.5563753
174,G1,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.83107555,0.042106494,0.8329606,0.83107555,1.0467613,3.6691825
174,R6,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.8588628,0.039819196,0.86027914,0.8588628,1.0311395,3.6126618
174,G6,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.8298126,0.037968233,0.8306408,0.8298126,1.0187442,3.5678165
174,R11,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.84948605,0.045723807,0.85820895,0.84948605,1.0325626,3.6178117
174,G11,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.83443695,0.04456837,0.84475464,0.83443695,0.9815588,3.4332795
174,C1,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.86594373,0.046683364,0.8754958,0.86594373,1.0403763,3.6460812
174,C6,34.91618347,32.02515030,09-12-2025,0.17067718505859375,0.82828563,0.04153995,0.8279659,0.82828563,1.0338571,3.6224954
