img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
163,R11,34.91619492,32.02517319,01-12-2025,0.0801048278808593,0.857098,0.046775177,0.87150127,0.857098,0.9998935,3.4996145,RED_Shade_ids,RED,0.18,0.03,0.5975,0.0988,0.025,0.573,05/12/2025,Shade
163,G11,34.91619492,32.02517319,01-12-2025,0.0801048278808593,0.8102097,0.04886139,0.82186705,0.8102097,0.98968637,3.4626856,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,0.111,05/12/2025,Shade
163,C1,34.91619492,32.02517319,01-12-2025,0.0801048278808593,0.84092337,0.052845493,0.85820764,0.84092337,0.97204155,3.3988461,RED_Control_ids,RED,0.23,0.03,0.6346,0.0947,0.024,0.611,05/12/2025,Control-Sun
163,C6,34.91619492,32.02517319,01-12-2025,0.0801048278808593,0.8246671,0.054453067,0.8400538,0.8246671,1.0187944,3.5679982,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,0.117,05/12/2025,Control-Sun
161,R1,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.8457907,0.048203964,0.85633874,0.8457907,0.98533636,3.446947,RED_white_blue_led_ids,RED,0.22,0.03,0.7162,0.107,0.027,0.689,05/12/2025,White+Blue LED
161,G1,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.8277259,0.05775281,0.84478885,0.8277259,0.99896616,3.4962592,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,0.159,05/12/2025,White+Blue LED
161,R6,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.84614,0.03510308,0.8525877,0.84614,0.9504532,3.3207397,RED_white_led_ids,RED,0.19,0.03,1.305,0.1175,0.029,1.276,05/12/2025,White LED
161,R11,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.8401485,0.051139217,0.8521813,0.8401485,1.012036,3.5435462,RED_Shade_ids,RED,0.18,0.03,0.5975,0.0988,0.025,0.573,05/12/2025,Shade
161,G11,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.8229744,0.046115737,0.8325918,0.8229744,0.99474484,3.4809868,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,0.111,05/12/2025,Shade
161,C1,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.8453792,0.045393948,0.8594801,0.8453792,0.9808037,3.430548,RED_Control_ids,RED,0.23,0.03,0.6346,0.0947,0.024,0.611,05/12/2025,Control-Sun
161,C6,34.91622543,32.02519608,01-12-2025,0.08392333984375,0.82446414,0.049101803,0.833028,0.82446414,1.033408,3.6208706,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,0.117,05/12/2025,Control-Sun
162,R1,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.84077394,0.056578986,0.8575579,0.84077394,1.0129302,3.5467813,RED_white_blue_led_ids,RED,0.22,0.03,0.7162,0.107,0.027,0.689,05/12/2025,White+Blue LED
162,G1,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.82885206,0.053683966,0.8478634,0.82885206,1.0050031,3.518101,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,0.159,05/12/2025,White+Blue LED
162,R6,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.8383302,0.0451447,0.85060775,0.8383302,0.97818923,3.421089,RED_white_led_ids,RED,0.19,0.03,1.305,0.1175,0.029,1.276,05/12/2025,White LED
162,R11,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.85267437,0.049921136,0.8675006,0.85267437,1.0269415,3.5974748,RED_Shade_ids,RED,0.18,0.03,0.5975,0.0988,0.025,0.573,05/12/2025,Shade
162,G11,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.8123235,0.04510127,0.824468,0.8123235,1.0306269,3.6108081,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,0.111,05/12/2025,Shade
162,C1,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.83265215,0.054312382,0.85165215,0.83265215,0.9587574,3.3507843,RED_Control_ids,RED,0.23,0.03,0.6346,0.0947,0.024,0.611,05/12/2025,Control-Sun
162,C6,34.91620255,32.02521515,01-12-2025,0.0764732360839843,0.8228557,0.052069243,0.8323897,0.8228557,1.0411385,3.6488395,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,0.117,05/12/2025,Control-Sun
165,R1,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.84201837,0.060903117,0.8579102,0.84201837,0.98137623,3.432619,RED_white_blue_led_ids,RED,0.22,0.03,0.7162,0.107,0.027,0.689,05/12/2025,White+Blue LED
165,G1,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.8189627,0.052299254,0.83700144,0.8189627,0.9853694,3.4470663,GREEN_white_blue_led_ids,GREEN,0.3,0.03,0.1833,0.0969,0.024,0.159,05/12/2025,White+Blue LED
165,R6,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.8427334,0.039405875,0.8492012,0.8427334,0.977598,3.4189496,RED_white_led_ids,RED,0.19,0.03,1.305,0.1175,0.029,1.276,05/12/2025,White LED
165,R11,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.8597116,0.044777974,0.8705078,0.8597116,1.0345082,3.6248507,RED_Shade_ids,RED,0.18,0.03,0.5975,0.0988,0.025,0.573,05/12/2025,Shade
165,G11,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.80634546,0.045533575,0.8153216,0.80634546,1.0135446,3.5490043,GREEN_Shade_ids,GREEN,0.26,0.03,0.129,0.0726,0.018,0.111,05/12/2025,Shade
165,C1,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.8382012,0.049054865,0.8492184,0.8382012,0.9567803,3.3436308,RED_Control_ids,RED,0.23,0.03,0.6346,0.0947,0.024,0.611,05/12/2025,Control-Sun
165,C6,34.91619492,32.02518845,01-12-2025,0.0845260620117187,0.82401985,0.055914756,0.84209573,0.82401985,1.055309,3.700108,GREEN_Control_ids,GREEN,0.55,0.03,0.1359,0.0744,0.019,0.117,05/12/2025,Control-Sun
