img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
216,C4,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.8170723,0.050974745,0.8292238,0.8170723,0.85824764,2.9871397,RED_Control_ids,RED,0.48,0.03,0.5629,0.5422,0.136,0.427,17/12/2025,Control-Sun
216,C5,34.91625977,32.02518845,21-01-2026,0.1929092407226562,0.82458174,0.081230104,0.853369,0.82458174,0.8394369,2.9190826,RED_Control_ids,RED,0.29,0.03,0.6089,0.3531,0.088,0.521,17/12/2025,Control-Sun
219,R1,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.857461,0.061951865,0.86618006,0.857461,0.82301944,2.8596845,RED_white_blue_led_ids,RED,0.42,0.03,0.3447,0.4428,0.111,0.234,17/12/2025,White+Blue LED
219,R2,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.81226903,0.07824376,0.8222331,0.81226903,0.7564734,2.6189206,RED_white_blue_led_ids,RED,1.2,0.03,0.4441,0.7598,0.19,0.254,17/12/2025,White+Blue LED
219,R3,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8352417,0.05559051,0.84543735,0.8352417,0.85104674,2.961087,RED_white_blue_led_ids,RED,0.38,0.03,0.5158,0.5741,0.144,0.372,17/12/2025,White+Blue LED
219,R4,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.84117776,0.087175645,0.83857614,0.84117776,0.79580575,2.7612252,RED_white_blue_led_ids,RED,0.78,0.03,0.3692,0.5843,0.146,0.223,17/12/2025,White+Blue LED
219,R5,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.84087086,0.059696164,0.8540821,0.84087086,0.8312459,2.8894477,RED_white_blue_led_ids,RED,1.6,0.03,0.4115,0.4563,0.114,0.297,17/12/2025,White+Blue LED
219,R6,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.80096066,0.069126494,0.8046741,0.80096066,0.8238427,2.862663,RED_white_led_ids,RED,0.77,0.03,0.3906,0.5912,0.148,0.243,17/12/2025,White LED
219,R7,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8266864,0.058667265,0.83756644,0.8266864,0.86860657,3.0246184,RED_white_led_ids,RED,0.92,0.03,0.4189,0.6681,0.167,0.252,17/12/2025,White LED
219,R8,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.84962404,0.05690263,0.8576678,0.84962404,0.8417006,2.9272728,RED_white_led_ids,RED,0.82,0.03,0.4001,0.6581,0.165,0.236,17/12/2025,White LED
219,R9,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8492513,0.0632083,0.86309165,0.8492513,0.81061244,2.8147955,RED_white_led_ids,RED,0.94,0.03,0.3971,0.6621,0.166,0.232,17/12/2025,White LED
219,R10,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8568951,0.05349161,0.8645196,0.8568951,0.82511866,2.8672793,RED_white_led_ids,RED,0.53,0.03,0.3766,0.5876,0.147,0.23,17/12/2025,White LED
219,R11,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.85572696,0.06639129,0.87582666,0.85572696,0.83916277,2.9180908,RED_Shade_ids,RED,0.52,0.03,0.4445,0.8693,0.217,0.227,17/12/2025,Shade
219,R12,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.8029201,0.055649787,0.8114621,0.8029201,0.9206894,3.2130542,RED_Shade_ids,RED,0.36,0.03,0.4124,0.6571,0.164,0.248,17/12/2025,Shade
219,R13,34.91624451,32.02517319,21-01-2026,0.1934394836425781,0.82010245,0.06703618,0.8298112,0.82010245,0.8649343,3.0113328,RED_Shade_ids,RED,0.31,0.03,0.3879,0.4841,0.121,0.267,17/12/2025,Shade
