label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height,huePlantMean,satPlantMean,valPlantMean,huePlantStd,satPlantStd,valPlantStd,huePlantMedian,satPlantMedian,valPlantMedian
R11,61,0,2828,2592,20251223_131335.jpg,2992,2992,0.1901160998983302,0.8883334847100607,0.4920381831048289,0.027622824758809363,0.15552533041429045,0.09854431864193977,0.1893424036281179,0.9803921568627452,0.4980392156862745
R12,238,0,2493,2605,20251223_131356.jpg,2992,2992,0.18206130639763202,0.8980179402791687,0.5037575787490458,0.02276146085376845,0.1622003711036213,0.11673417967213581,0.1786786786786787,1.0,0.4980392156862745
R13,9,151,2566,2552,20251223_131418.jpg,2992,2992,0.18878387194031168,0.9236704206198392,0.5260282082259328,0.024909824543427515,0.1441213289663872,0.11185403983379448,0.1851851851851852,1.0,0.5215686274509804
R14,173,26,2808,2231,20251223_131441.jpg,2992,2992,0.1903383672466709,0.9433202608376736,0.4587404364867801,0.030880801608221146,0.12158830734661746,0.11877837141197051,0.18137254901960786,1.0,0.44705882352941173
R15,173,210,2546,2493,20251223_131509.jpg,2992,2992,0.1775701812261521,0.8710853583079629,0.4783149553518015,0.027698124877915772,0.18582131461589874,0.13942458956137435,0.17857142857142858,1.0,0.4627450980392157
G11,586,0,2369,2585,20251223_131832.jpg,2992,2992,0.19448689026961236,0.9782417517438209,0.6129300028609116,0.017539490265052252,0.052668323238499334,0.09079327561356255,0.1922222222222222,1.0,0.6235294117647059
G12,41,0,2546,2415,20251223_131902.jpg,2992,2992,0.1978025230998309,0.9879775076311322,0.5746935251850267,0.018329542501032057,0.040489303455218575,0.09738964795330712,0.19570707070707072,1.0,0.5882352941176471
G13,284,59,2703,2251,20251223_131927.jpg,2992,2992,0.19076807609787041,0.9925955176356798,0.5487645759091816,0.0191361483889798,0.02889190413801333,0.08286320789339204,0.18896713615023475,1.0,0.5529411764705883
G14,146,0,2329,2447,20251223_131958.jpg,2992,2992,0.20142666895307015,0.9843455016755895,0.575984742714321,0.02016465692279478,0.05162702605451544,0.08052818562432268,0.19949494949494948,1.0,0.580392156862745
G15,166,33,2572,2454,20251223_132030.jpg,2992,2992,0.19446897280383238,0.9820442437210908,0.4897436660843592,0.02230949440702474,0.04416248686789053,0.09954096124178528,0.19200000000000003,1.0,0.49019607843137253
C1,717,0,2100,2178,20251223_132322.jpg,2992,2992,0.1134182619648618,0.7648841320600588,0.34441691565871213,0.03259624235328249,0.24450768496225253,0.1524793543474932,0.10588235294117647,0.8360655737704918,0.32156862745098036
C2,0,52,2856,2336,20251223_132354.jpg,2992,2992,0.13701033227144832,0.6600760771800646,0.39799268458837705,0.042424928718767706,0.2947997197934602,0.15215390395031447,0.13020833333333334,0.6626506024096386,0.38431372549019605
C3,0,0,2745,2205,20251223_132419.jpg,2992,2992,0.12687652398717567,0.6883405384939255,0.399390079337029,0.03399172723566907,0.2534347955097695,0.14806441753473792,0.1225490196078431,0.6831683168316831,0.38823529411764707
C4,750,295,2237,2349,20251223_132441.jpg,2992,2992,0.11279467309133612,0.6017209791063516,0.396554141119376,0.032386944077966266,0.22525597794636246,0.13780409719461703,0.10945273631840798,0.6083333333333333,0.3803921568627451
C5,219,39,2237,2310,20251223_132506.jpg,2992,2992,0.13714882532235903,0.6690063487502946,0.39529171276177566,0.0456835193595081,0.29816193657442985,0.158406661000353,0.1284153005464481,0.6666666666666667,0.3803921568627451
C6,61,0,2723,2480,20251223_132822.jpg,2992,2992,0.2077790361539434,0.9843405408668566,0.6053628408885552,0.02473138687735717,0.041498134590750746,0.1453004777966133,0.2033898305084746,1.0,0.6352941176470588
C7,0,0,2738,2579,20251223_132843.jpg,2992,2992,0.20748524681103428,0.9806835395335741,0.6213234017927467,0.025351075286378585,0.05591882431690486,0.13993574094289024,0.2029795158286778,1.0,0.6509803921568628
C8,219,0,2303,2375,20251223_132902.jpg,2992,2992,0.2051249402057284,0.9843422208049338,0.58906010639321,0.025581941406878986,0.043361580325063,0.12443098401182758,0.20059880239520958,1.0,0.615686274509804
C9,101,157,2598,2559,20251223_132926.jpg,2992,2992,0.2062575125204498,0.9844496058883859,0.6040145103071166,0.026795788689941112,0.04308355766357488,0.13279277901405961,0.20155038759689922,1.0,0.6313725490196078
C10,415,407,2349,2270,20251223_132950.jpg,2992,2992,0.20459913494570867,0.9787788853850389,0.6368455070485676,0.022778444295608966,0.053106617654008335,0.15274812312229905,0.19904761904761906,1.0,0.6745098039215687
