img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,table_key
235,R6,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.8719892,0.04345795,0.8782326,0.8719892,1.1589857,4.07521,table_14_1774187719104768988
235,G5,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.8582072,0.040227212,0.8637876,0.8582072,1.0763044,3.7760694,table_15_1774187719104769188
235,G4,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.8406359,0.049433783,0.8439788,0.8406359,1.0015453,3.5055912,table_16_1774187719104769388
235,R5,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.88561606,0.04182652,0.89506316,0.88561606,1.0656788,3.737626,table_17_1774187719104769788
235,G1,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.8493642,0.039978545,0.85513246,0.8493642,1.0304863,3.6102996,table_18_1774187719104770088
235,G2,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.85588455,0.060547,0.8719691,0.85588455,1.0333548,3.6206772,table_19_1774187719104770388
235,G3,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.8589338,0.05889291,0.8756249,0.8589338,1.0034014,3.512306,table_20_1774187719104770688
235,R1,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.89261085,0.041023888,0.90212506,0.89261085,1.0411165,3.6487594,table_21_1774187719104770888
235,R2,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.88958025,0.039171334,0.8962745,0.88958025,1.0560663,3.7028477,table_22_1774187719104771188
235,R3,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.89133877,0.04287496,0.90122104,0.89133877,1.081096,3.7934053,table_23_1774187719104771488
235,R4,34.91625595,32.02522278,04-01-2026,0.20409393310546875,0.8858551,0.05179087,0.9010092,0.8858551,1.0474112,3.6715336,table_24_1774187719104771788
238,G13,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.7892759,0.05441633,0.79443145,0.7892759,0.83985984,2.9206128,table_25_1774187719104772088
238,G14,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.8307431,0.04939402,0.8381742,0.8307431,0.9439103,3.2970676,table_26_1774187719104772388
238,G15,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.84957623,0.04560337,0.8554959,0.84957623,0.8779975,3.058595,table_27_1774187719104772688
238,R14,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.89608103,0.044556122,0.91163975,0.89608103,0.9953109,3.483035,table_28_1774187719104772888
238,R15,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.8935184,0.040335387,0.9045804,0.8935184,1.007713,3.527905,table_29_1774187719104773188
238,G11,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.81618255,0.052937552,0.8181513,0.81618255,0.87282926,3.0398962,table_30_1774187719104773488
238,G12,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.8028203,0.06135882,0.812809,0.8028203,0.8156696,2.8330925,table_31_1774187719104773688
238,G10,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.84627396,0.05407225,0.85758483,0.84627396,0.95602024,3.340881,table_32_1774187719104773888
238,R11,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.89327556,0.03783069,0.9046529,0.89327556,1.0021676,3.5078425,table_33_1774187719104774788
238,R12,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.8991073,0.038640868,0.91145605,0.8991073,0.97906893,3.4242713,table_34_1774187719104775088
238,R13,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.8999719,0.042062197,0.9139263,0.8999719,0.91318536,3.1859045,table_35_1774187719104775388
238,G6,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.84001327,0.072856985,0.8570787,0.84001327,0.9352819,3.2658498,table_36_1774187719104775688
238,G7,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.85213125,0.04933205,0.8622043,0.85213125,1.0063045,3.5228097,table_37_1774187719104775988
238,G8,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.85274136,0.045282546,0.8565773,0.85274136,0.96420074,3.3704789,table_38_1774187719104776288
238,G9,34.91626358,32.02522278,04-01-2026,0.1739349365234375,0.8466325,0.05226156,0.8521811,0.8466325,0.9427925,3.2930229,table_39_1774187719104776588
244,C1,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.90530443,0.03829347,0.9171012,0.90530443,1.0491754,3.6779163,table_40_1774187719104776788
244,C2,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.9008645,0.03879003,0.91119933,0.9008645,1.0957704,3.8464968,table_41_1774187719104777588
244,C3,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.8919072,0.040172614,0.90386826,0.8919072,1.1223557,3.9426827,table_42_1774187719104777788
244,C4,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.892033,0.05624618,0.9132321,0.892033,1.0877982,3.817654,table_43_1774187719104778088
244,C5,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.87668455,0.038778655,0.88429743,0.87668455,1.0809959,3.7930431,table_44_1774187719104778388
244,C6,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.8005171,0.056541014,0.7998192,0.8005171,1.0382966,3.6385572,table_45_1774187719104778688
244,C7,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.8339661,0.06060968,0.84590304,0.8339661,1.1108857,3.901185,table_46_1774187719104778988
244,C8,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.828146,0.04529449,0.8314749,0.828146,1.1442829,4.0220156,table_47_1774187719104779188
244,C9,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.85071343,0.052553337,0.8563048,0.85071343,1.166234,4.1014347,table_48_1774187719104779588
244,C10,34.91630554,32.02526855,04-01-2026,0.12225723266601562,0.80698174,0.05068466,0.80851805,0.80698174,1.021058,3.5761878,table_49_1774187719104779888
234,R8,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.87467605,0.037663314,0.878775,0.87467605,1.0353489,3.6278923,table_50_1774187719104780288
234,R9,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.87683797,0.039221443,0.8826372,0.87683797,1.0216358,3.5782783,table_51_1774187719104780588
234,R10,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.8775916,0.04112467,0.88184774,0.8775916,1.0440674,3.6594357,table_52_1774187719104780788
234,G4,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.84113973,0.051738694,0.843673,0.84113973,1.0117035,3.5423434,table_53_1774187719104781488
234,G5,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.865675,0.039002318,0.87330467,0.865675,1.0002536,3.5009177,table_54_1774187719104781788
234,R6,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.8860125,0.037365843,0.88916826,0.8860125,1.0007708,3.502789,table_55_1774187719104782088
234,R7,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.88826704,0.043254364,0.8941482,0.88826704,0.96662754,3.3792582,table_56_1774187719104782288
234,R5,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.8803702,0.0432353,0.8884472,0.8803702,1.0415077,3.650175,table_57_1774187719104782488
234,G1,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.8397537,0.04330174,0.8436842,0.8397537,1.0470347,3.6701715,table_58_1774187719104782788
234,G2,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.86138326,0.049137406,0.8749831,0.86138326,0.9070716,3.1637852,table_59_1774187719104782988
234,G3,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.87038046,0.042037383,0.8762747,0.87038046,0.92402774,3.2251325,table_60_1774187719104783288
234,R1,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.8789556,0.04155552,0.8834118,0.8789556,1.0639747,3.731461,table_61_1774187719104783588
234,R2,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.87211025,0.04621164,0.8805996,0.87211025,1.0713831,3.758264,table_62_1774187719104783788
234,R3,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.88332427,0.04654878,0.89173055,0.88332427,1.0440153,3.659247,table_63_1774187719104784088
234,R4,34.91629791,32.02521515,04-01-2026,0.19923782348632812,0.8849723,0.047644902,0.8975809,0.8849723,0.9440119,3.2974348,table_64_1774187719104784288
240,G15,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.82776874,0.047255952,0.83206236,0.82776874,1.0261252,3.594521,table_65_1774187719104785188
240,G14,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.8079383,0.050475217,0.811967,0.8079383,0.9720633,3.398925,table_66_1774187719104785388
240,G13,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.7870457,0.057636213,0.7803239,0.7870457,0.9581935,3.3487444,table_67_1774187719104785688
240,G12,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.77952796,0.072450384,0.7941224,0.77952796,1.0513009,3.685607,table_68_1774187719104785888
240,G11,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.80080926,0.050318815,0.79945576,0.80080926,0.97791076,3.420081,table_69_1774187719104786188
240,R15,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.8886702,0.03732523,0.9006326,0.8886702,1.0562772,3.7036107,table_70_1774187719104786388
240,R14,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.88147557,0.039331663,0.8940328,0.88147557,0.9917535,3.4701645,table_71_1774187719104786588
240,R13,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.889627,0.052482136,0.9046304,0.889627,1.0180466,3.5652924,table_72_1774187719104786888
240,R12,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.89279413,0.043827266,0.9076849,0.89279413,1.0559379,3.702383,table_73_1774187719104787088
240,R11,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.8940516,0.038752653,0.90657854,0.8940516,1.0179461,3.564929,table_74_1774187719104787288
240,G10,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.85430735,0.058404863,0.87306833,0.85430735,0.965427,3.374915,table_75_1774187719104787588
240,G6,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.8629599,0.052793954,0.87603384,0.8629599,0.94826466,3.3128214,table_76_1774187719104787788
240,G7,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.8587076,0.041780483,0.863797,0.8587076,1.0015094,3.5054607,table_77_1774187719104788888
240,G8,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.84864354,0.049471464,0.8572381,0.84864354,0.997996,3.4927492,table_78_1774187719104789088
240,G9,34.91627121,32.02521896,04-01-2026,0.17182159423828125,0.84998834,0.045745686,0.8581773,0.84998834,0.9703262,3.39264,table_79_1774187719104789288
